CandidateName,CandidateType,Author,DateAdded,DateLastEdited,Priority,Updated,StartObservability,EndObservability,TransitTime,RejectedReason,RemovedReason,RemovedDt,RA,Dec,dRA,dDec,Magnitude,RMSE_RA,RMSE_Dec,ApproachColor,ExposureTime,NumExposures,Scheduled,Observed,Processed,Submitted,ID,Filter,Guide
C9V3QG2,MPC NEO,MPCLogger,2023-11-08 02:46:48,2023-12-17 21:40:45,2,2023-11-08 02:38:24,2023-11-08 03:00:00,2023-11-08 09:20:00,2023-11-07 05:10:00,,MPCLogger: Target removed from MPC list,2023-12-17 21:40:45,0.5006,4.1837,8.4,6,20.5,0.43,0.12,GREEN,600.0,1.0,0,0,0,0,5140116053378152127,CLEAR,1
P21G0G2,MPC NEO,MPCLogger,2023-06-14 23:26:06,2023-07-19 00:01:23,2,2023-06-15 08:38:24,2023-06-15 10:00:00,2023-06-15 15:00:00,,,MPCLogger: Target removed from MPC list,2023-07-19 00:01:23,21.1489,3.9247,-0.12,0.24,21.5,0.992723526466458,1.4496551314019483,GREEN,,,0,0,0,0,5150741988576926147,CLEAR,1
P11Ijog,MPC NEO,MPCLogger,2023-08-29 18:23:31,2023-09-10 16:57:35,2,2023-09-05 17:02:24,2023-09-06 04:30:00,2023-09-06 10:50:00,2023-09-06 06:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-10 16:57:35,21.8279,-6.1544,-0.06,-0.3,21.7,328.45,214.04,GREEN,-1.0,-1.0,0,0,0,0,5155766204664322127,CLEAR,1
C9DRXC2,MPC NEO,MPCLogger,2023-07-06 01:02:15,2023-07-06 21:09:06,2,2023-07-04 16:19:12,,,2023-07-05 13:40:00,Observability,MPCLogger: Target removed from MPC list,2023-07-06 21:09:06,0.6673,-5.9142,0.78,0,19.4,70.47,33.85,GREEN,300.0,1.0,0,0,0,0,5165103377090159226,CLEAR,1
SWC0131,MPC NEO,MPCLogger,2023-08-29 18:23:31,2023-09-06 03:51:41,2,2023-08-29 16:19:12,2023-08-30 06:00:00,2023-08-30 12:20:00,2023-08-30 08:20:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-06 03:51:41,23.0203,-14.7091,1.44,-2.16,20.7,141269.99,27090.64,RED,600.0,2.0,0,0,0,0,5168031402265081331,CLEAR,1
C9K4172,MPC NEO,MPCLogger,2023-09-25 23:00:15,2023-09-28 18:51:22,2,2023-09-25 21:50:24,2023-09-26 00:50:00,2023-09-26 08:00:00,2023-09-26 04:20:00,,MPCLogger: Target removed from MPC list,2023-09-28 18:51:22,20.7183,21.9543,-21.6,3.66,20.2,10.98,4.16,ORANGE,600.0,1.0,0,0,0,0,5172371135289495450,,1
P21Mz8L,MPC NEO,MPCLogger,2023-10-24 18:16:19,2023-12-17 21:40:45,2,2023-11-06 16:48:00,2023-11-08 07:40:00,2023-11-08 13:10:00,2023-11-07 09:50:00,vMag,MPCLogger: Target removed from MPC list,2023-12-17 21:40:45,5.1776,-30.2378,0.6,-1.74,21.6,4957.58,13646.05,GREEN,-1.0,-1.0,0,0,0,0,5186829733014229798,CLEAR,1
P11KO9q,MPC NEO,MPCLogger,2023-10-07 03:31:12,2023-11-01 01:33:37,2,2023-10-25 16:48:00,2023-10-25 00:40:00,2023-10-25 08:10:00,2023-10-26 04:00:00,vMag,MPCLogger: Target removed from MPC list,2023-11-01 01:33:37,22.4561,9.2174,0.06,-1.26,22.9,516.88,2072.4,GREEN,-1.0,-1.0,0,0,0,0,5187679031163323148,CLEAR,1
P11IPG7,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-20 21:47:14,2,2023-09-16 16:48:00,2023-09-16 07:00:00,2023-09-16 09:30:00,2023-09-17 05:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:14,21.5415,-25.0172,0.48,1.02,23.5,2659.12,8825.81,GREEN,-1.0,-1.0,0,0,0,0,5190256223596452463,CLEAR,1
C9HF5U2,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-09-22 07:25:36,2,2023-09-20 03:50:24,2023-09-21 06:10:00,2023-09-21 13:40:00,2023-09-20 09:30:00,vMag,MPCLogger: Target removed from MPC list,2023-09-22 07:25:36,1.687,15.2602,-2.4,2.34,21.6,12.09,11.29,GREEN,-1.0,-1.0,0,0,0,0,5195421487399769015,CLEAR,1
P11GoAB,MPC NEO,MPCLogger,2023-06-20 01:28:58,2023-07-18 22:41:05,2,2023-06-20 20:52:48,2023-06-21 06:50:00,2023-06-21 08:50:00,2023-06-21 10:40:00,,MPCLogger: Target removed from MPC list,2023-07-18 22:41:05,20.7185,-10.5434,6,-3.84,19.9,3.05,1.95,GREEN,600.0,1.0,0,0,0,0,5216381767746692817,CLEAR,1
P11JzPt,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-22 07:25:36,2,2023-09-20 16:48:00,,,2023-09-20 08:10:00,dRA,MPCLogger: Target removed from MPC list,2023-09-22 07:25:36,0.3153,-37.2384,2.7,1.08,21.2,24.55,10.37,GREEN,600.0,3.0,0,0,0,0,5227074198944779435,CLEAR,1
GG0412,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-10-07 03:31:12,2,2023-10-04 16:48:00,2023-10-05 05:10:00,2023-10-05 10:50:00,2023-10-04 07:30:00,RMSE,MPCLogger: Target removed from MPC list,2023-10-07 03:31:12,0.5152,-30.3589,1.5,-0.06,20.4,86757.54,25191.4,ORANGE,600.0,1.0,0,0,0,0,5231564764023266461,CLEAR,1
C9FPWD2,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-13 18:35:04,2,2023-09-10 17:45:36,,,2023-09-11 06:10:00,Observability,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,21.7151,-40.2812,5.34,-24,20.6,13.95,88.41,ORANGE,600.0,2.0,0,0,0,0,5279263267177854925,CLEAR,1
GG0373,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-20 21:47:14,2,2023-09-16 16:48:00,2023-09-16 07:00:00,2023-09-16 10:30:00,2023-09-17 06:50:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:14,22.6818,-33.3429,-0.24,-2.94,20.8,91535.41,28436.25,RED,600.0,2.0,0,0,0,0,5296333764343043925,CLEAR,1
P21H5DN,MPC NEO,MPCLogger,2023-07-17 21:18:06,2023-07-18 22:37:28,2,2023-07-17 05:45:36,,,2023-07-18 09:40:00,Observability,MPCLogger: Target removed from MPC list,2023-07-18 22:37:28,21.5969,-28.3627,-0.48,0.84,20.5,5.91,8.78,GREEN,600.0,1.0,0,0,0,0,5309237083746119194,CLEAR,1
P21IR5B,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-11 04:34:09,2,2023-09-10 07:55:12,,,2023-09-11 08:10:00,,MPCLogger: Target removed from MPC list,2023-09-11 04:34:09,23.6277,-0.3134,-1.68,0.24,21.4,18.48,3.61,GREEN,600.0,3.0,0,0,0,0,5309700217893066411,,1
C9DRXC2,MPC NEO,MPCLogger,2023-07-03 23:55:35,2023-07-18 22:45:32,2,2023-07-04 16:19:12,2023-07-05 17:00:00,2023-07-05 17:40:00,2023-07-05 13:40:00,Observability,MPCLogger: Target removed from MPC list,2023-07-18 22:45:32,0.6654,-5.9146,0.78,0,19.4,70.27,33.8,GREEN,300.0,1.0,0,0,0,0,5309816350861574163,CLEAR,1
P11GLc9,MPC NEO,MPCLogger,2023-07-02 22:27:37,2023-07-18 22:44:19,2,2023-07-03 16:19:12,,,2023-07-05 11:40:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:44:19,22.6994,-26.5098,0.84,-0.18,22.0,68.29,8.43,GREEN,-1.0,-1.0,0,0,0,0,5319558511134678058,CLEAR,1
P21IGp1,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-13 18:35:04,2,2023-09-10 09:50:24,2023-09-11 06:50:00,2023-09-11 13:10:00,2023-09-10 09:10:00,,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,0.6302,-18.2748,-1.14,1.98,21.4,2.12,2.02,GREEN,600.0,3.0,0,0,0,0,5329886517959504423,CLEAR,1
294004,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-09-22 18:48:58,2,2023-09-21 02:38:24,2023-09-22 07:00:00,2023-09-22 13:20:00,2023-09-21 09:20:00,dRA,MPCLogger: Target removed from MPC list,2023-09-22 18:48:58,1.4898,-4.4681,4.44,-6,21.4,0.89,1.33,ORANGE,600.0,3.0,0,0,0,0,5330540035129268982,CLEAR,1
P11LY5t,MPC NEO,MPCLogger,2023-10-16 22:13:24,2023-10-20 04:12:16,2,2023-10-16 17:02:24,2023-10-17 05:30:00,2023-10-17 11:50:00,2023-10-16 07:50:00,vMag,MPCLogger: Target removed from MPC list,2023-10-20 04:12:16,1.6677,-19.5505,-0.54,-0.9,21.9,48.85,14.03,GREEN,-1.0,-1.0,0,0,0,0,5371861846495949230,,1
C9K5732,MPC NEO,MPCLogger,2023-09-25 23:00:15,2023-09-28 18:51:22,2,2023-09-25 22:48:00,2023-09-26 04:40:00,2023-09-26 12:10:00,2023-09-25 08:10:00,,MPCLogger: Target removed from MPC list,2023-09-28 18:51:22,0.544,23.3649,0.06,-2.82,20.4,0.06,0.09,GREEN,600.0,1.0,0,0,0,0,5380238120198348916,,1
P21G9o6,MPC NEO,MPCLogger,2023-06-16 20:26:49,2023-07-18 22:41:05,2,2023-06-16 19:26:24,2023-06-17 03:00:00,2023-06-17 08:40:00,,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:41:05,16.1477,-4.0303,0.6599999999999999,1.02,21.8,79.34188049195708,17.601605040450146,ORANGE,,,0,0,0,0,5382199946927010720,CLEAR,1
A10WF59,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-13 18:35:04,2,2023-09-11 02:52:48,2023-09-11 04:50:00,2023-09-11 12:20:00,2023-09-11 08:20:00,,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,23.7819,8.1038,-15,-31.8,17.3,2.26,2.82,ORANGE,300.0,1.0,0,0,0,0,5383162631880113536,CLEAR,1
P11IP32,MPC NEO,MPCLogger,2023-09-10 16:57:35,2023-09-13 18:35:04,2,2023-09-10 11:31:12,2023-09-11 07:20:00,2023-09-11 13:40:00,2023-09-10 09:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-13 18:35:04,1.0777,-21.8643,-0.9,-0.54,22.1,1.19,1.27,GREEN,-1.0,-1.0,0,0,0,0,5396137749921185455,CLEAR,1
P11ILgz,MPC NEO,MPCLogger,2023-09-10 16:57:36,2023-09-11 04:34:09,2,2023-09-10 07:40:48,,,2023-09-11 06:10:00,,MPCLogger: Target removed from MPC list,2023-09-11 04:34:09,21.5842,9.6357,-2.34,-2.64,21.7,1.1,1.19,GREEN,-1.0,-1.0,0,0,0,0,5399389152315298838,,1
P21Kbyf,MPC NEO,MPCLogger,2023-09-22 07:25:36,2023-09-25 23:00:15,2,2023-09-24 03:21:36,2023-09-24 02:40:00,2023-09-24 10:10:00,2023-09-24 06:00:00,vMag,MPCLogger: Target removed from MPC list,2023-09-25 23:00:15,22.3692,34.7901,1.68,-2.34,21.6,0.26,0.23,GREEN,-1.0,-1.0,0,0,0,0,5405648435352915101,CLEAR,1
gb00646,MPC NEO,MPCLogger,2023-10-20 04:12:17,2023-10-24 18:16:16,2,2023-10-20 03:21:36,2023-10-20 03:00:00,2023-10-20 09:30:00,2023-10-20 05:20:00,,MPCLogger: Target removed from MPC list,2023-10-24 18:16:16,23.4577,29.3206,-9,12.6,20.4,0.74,0.43,GREEN,600.0,1.0,0,0,0,0,5460313603363977541,,1
Sar2705,MPC NEO,MPCLogger,2023-09-11 04:34:09,2023-09-13 18:35:05,2,2023-09-11 03:21:36,2023-09-11 05:00:00,2023-09-11 12:30:00,2023-09-11 08:20:00,,MPCLogger: Target removed from MPC list,2023-09-13 18:35:05,23.8982,21.2574,0.12,-9.6,20.0,1.36,2.19,GREEN,600.0,1.0,0,0,0,0,5469132694342389865,CLEAR,1
P11KNsK,MPC NEO,MPCLogger,2023-10-07 03:31:12,2023-10-16 22:13:23,2,2023-10-06 02:09:36,2023-10-07 05:20:00,2023-10-07 12:50:00,2023-10-06 08:40:00,dRA/dDec,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,1.8865,23.7837,-0.18,-0.3,20.1,0.02,0.09,GREEN,600.0,1.0,0,0,0,0,5472622471979581383,CLEAR,1
P11MGma,MPC NEO,MPCLogger,2023-10-24 18:16:18,2023-10-25 19:43:05,2,2023-10-24 07:26:24,2023-10-25 07:40:00,2023-10-25 12:50:00,2023-10-24 09:50:00,,MPCLogger: Target removed from MPC list,2023-10-25 19:43:05,4.0878,-2.9524,10.2,4.98,20.5,0.3,0.09,GREEN,600.0,1.0,0,0,0,0,5491447955541589457,,1
P21Gsxb,MPC NEO,MPCLogger,2023-06-22 02:25:30,2023-07-18 22:41:04,2,2023-06-22 22:19:12,2023-06-24 08:00:00,2023-06-24 15:30:00,2023-06-24 11:20:00,,MPCLogger: Target removed from MPC list,2023-07-18 22:41:04,21.6904,10.6394,-0.06,0.24,21.5,3.11,2.46,GREEN,600.0,3.0,0,0,0,0,5495354287504762114,CLEAR,1
C9CY6M2,MPC NEO,MPCLogger,2023-06-22 02:25:30,2023-06-23 17:33:54,2,2023-06-23 04:48:00,2023-06-23 04:00:00,2023-06-23 08:20:00,2023-06-23 04:40:00,,MPCLogger: Target removed from MPC list,2023-06-23 17:33:54,14.9478,26.9037,10.2,10.2,21.5,0.81,0.88,ORANGE,600.0,3.0,0,0,0,0,5499443151086341643,CLEAR,1
P21HWYk,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-09-10 16:57:35,2,2023-09-05 16:33:36,2023-09-06 06:30:00,2023-09-06 12:30:00,2023-09-06 08:40:00,vMag,MPCLogger: Target removed from MPC list,2023-09-10 16:57:35,23.9055,-26.8502,-0.12,-0.24,22.0,561.48,934.07,GREEN,-1.0,-1.0,0,0,0,0,5522488473584707407,CLEAR,1
A10W46n,MPC NEO,MPCLogger,2023-07-27 20:41:28,2023-08-29 18:23:31,2,2023-08-06 16:33:36,2023-08-10 04:10:00,2023-08-10 10:30:00,2023-08-08 06:30:00,RMSE,MPCLogger: Target removed from MPC list,2023-08-29 18:23:31,19.6698,-6.0072,0.66,1.92,20.2,140.44,584.47,ORANGE,600.0,1.0,0,0,0,0,5529320101911250437,CLEAR,1
A10UeAm,MPC NEO,MPCLogger,2023-06-24 02:53:57,2023-07-20 23:29:17,2,2023-06-22 16:48:00,,,2023-06-24 07:10:00,Observability,MPCLogger: Target removed from MPC list,2023-07-20 23:29:17,17.5493,-41.0652,-0.78,-0.06,18.1,0.94,0.47,GREEN,300.0,1.0,0,0,0,0,5558540952595587157,CLEAR,1
P21HocZ,MPC NEO,MPCLogger,2023-07-27 20:41:27,2023-07-29 20:57:20,2,2023-07-28 21:50:24,2023-07-29 04:40:00,2023-07-29 12:10:00,2023-07-29 08:10:00,,MPCLogger: Target removed from MPC list,2023-07-29 20:57:20,20.7533,4.4923,-1.62,1.5,21.0,12.95,11.49,GREEN,600.0,2.0,0,0,0,0,5562865653910320763,CLEAR,1
P21G2l8,MPC NEO,MPCLogger,2023-06-16 17:37:48,2023-07-18 22:41:04,2,2023-06-17 04:19:12,2023-06-17 03:00:00,2023-06-17 10:30:00,,,MPCLogger: Target removed from MPC list,2023-07-18 22:41:04,16.5258,-16.6781,118.8,29.4,17.5,0.4743416490252569,0.36606010435446257,BLACK,,,0,0,0,0,5576219619451405066,CLEAR,1
P11HoQM,MPC NEO,MPCLogger,2023-07-27 20:41:27,2023-08-08 00:19:21,2,2023-07-29 09:07:12,2023-07-30 06:40:00,2023-07-30 13:00:00,2023-07-30 09:00:00,,MPCLogger: Target removed from MPC list,2023-08-08 00:19:21,21.6464,-23.5257,3.42,3.66,21.0,1.69,1.9,GREEN,600.0,2.0,0,0,0,0,5577049843150674880,CLEAR,1
A10VQx5,MPC NEO,MPCLogger,2023-07-11 16:38:34,2023-07-18 22:41:05,2,2023-07-15 16:33:36,,,2023-07-15 12:20:00,RMSE,MPCLogger: Target removed from MPC list,2023-07-18 22:41:05,0.0507,-59.4922,22.2,7.8,19.0,91233.31,129083.17,RED,300.0,1.0,0,0,0,0,5577513362976031382,CLEAR,1
C9DT5T2,MPC NEO,MPCLogger,2023-06-29 15:26:26,2023-07-18 22:45:32,2,2023-06-30 09:50:24,2023-07-01 09:10:00,2023-07-01 16:40:00,2023-07-01 12:40:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:45:32,23.4103,35.9607,0.12,0.3,22.0,1.16,1.18,GREEN,-1.0,-1.0,0,0,0,0,5585087336577791056,CLEAR,1
SWC0414,MPC NEO,MPCLogger,2023-10-20 04:12:17,2023-11-08 02:46:47,2,2023-10-30 16:48:00,2023-11-01 06:00:00,2023-11-01 10:40:00,2023-11-01 06:40:00,vMag,MPCLogger: Target removed from MPC list,2023-11-08 02:46:47,1.4577,4.7004,0.72,0.12,23.5,215462.24,10942.81,RED,-1.0,-1.0,0,0,0,0,5585406219062276203,CLEAR,1
P21Jpwr,MPC NEO,MPCLogger,2023-09-13 18:35:05,2023-09-20 21:47:14,2,2023-09-16 16:33:36,2023-09-16 09:00:00,2023-09-16 14:40:00,2023-09-16 11:10:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:14,3.0988,-30.8595,0.72,-1.44,21.0,124715.15,42368.78,BLACK,600.0,2.0,0,0,0,0,5587270113900893429,CLEAR,1
P21HDK2,MPC NEO,MPCLogger,2023-08-08 00:19:22,2023-08-29 18:23:31,2,2023-08-06 16:19:12,2023-08-10 05:30:00,2023-08-10 10:50:00,2023-08-08 07:40:00,RMSE,MPCLogger: Target removed from MPC list,2023-08-29 18:23:31,20.8829,-9.5941,3.54,0.18,21.4,740.31,34.04,ORANGE,600.0,3.0,0,0,0,0,5589506847951632569,CLEAR,1
P11GLcv,MPC NEO,MPCLogger,2023-07-11 16:38:34,2023-07-18 22:44:19,2,2023-07-15 16:04:48,,,2023-07-16 11:00:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:44:19,22.7046,-34.5765,1.38,-0.66,21.7,0.26,0.21,GREEN,-1.0,-1.0,0,0,0,0,5593180692189862109,CLEAR,1
P11LXYh,MPC NEO,MPCLogger,2023-10-16 22:13:24,2023-10-20 04:12:17,2,2023-10-16 17:02:24,2023-10-17 05:40:00,2023-10-17 12:00:00,2023-10-16 07:50:00,,MPCLogger: Target removed from MPC list,2023-10-20 04:12:17,1.7299,-20.5148,-0.84,3.42,21.4,33.35,20.33,GREEN,600.0,3.0,0,0,0,0,5599107320333977875,,1
P11Hbdj,MPC NEO,MPCLogger,2023-07-24 01:19:06,2023-08-08 00:19:21,2,2023-07-28 21:50:24,2023-07-30 05:50:00,2023-07-30 12:10:00,2023-07-30 08:00:00,vMag,MPCLogger: Target removed from MPC list,2023-08-08 00:19:21,20.7007,-18.3013,-0.72,-1.2,21.6,8.03,8.04,GREEN,-1.0,-1.0,0,0,0,0,5608833534194555063,CLEAR,1
P11JWp2,MPC NEO,MPCLogger,2023-09-20 21:47:15,2023-10-24 18:16:16,2,2023-10-18 17:02:24,2023-10-20 03:00:00,2023-10-20 08:00:00,2023-10-20 03:50:00,vMag,MPCLogger: Target removed from MPC list,2023-10-24 18:16:16,21.9332,15.9115,0.18,-0.54,23.2,1727.61,3952.6,GREEN,-1.0,-1.0,0,0,0,0,5612984593815485154,CLEAR,1
P21GsyO,MPC NEO,MPCLogger,2023-06-21 00:30:44,2023-06-22 22:41:15,2,2023-06-21 08:52:48,2023-06-22 06:10:00,2023-06-22 12:30:00,2023-06-22 10:00:00,,MPCLogger: Target removed from MPC list,2023-06-22 22:41:15,20.239,-23.7305,0.84,0.54,20.9,19.16,13.29,GREEN,600.0,2.0,0,0,0,0,5637719844505635508,CLEAR,1
C9LMXX2,MPC NEO,MPCLogger,2023-10-07 03:31:12,2023-10-16 22:13:23,2,2023-10-06 07:12:00,2023-10-07 05:10:00,2023-10-07 12:40:00,2023-10-06 08:30:00,,MPCLogger: Target removed from MPC list,2023-10-16 22:13:23,1.743,1.8172,0.54,-4.2,21.5,1.13,5.39,GREEN,600.0,3.0,0,0,0,0,5643768678923532867,CLEAR,1
P21HWYj,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-09-10 16:57:35,2,2023-09-05 16:33:36,2023-08-30 06:50:00,2023-08-30 12:00:00,2023-09-06 08:30:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-10 16:57:35,23.6586,-37.3931,-0.6,-0.72,21.3,10019.0,19825.08,GREEN,600.0,3.0,0,0,0,0,5645530008924515881,CLEAR,1
P21GcUR,MPC NEO,MPCLogger,2023-06-21 02:34:55,2023-07-18 22:41:04,2,2023-06-21 06:28:48,2023-06-22 02:30:00,2023-06-22 08:50:00,2023-06-22 06:30:00,,MPCLogger: Target removed from MPC list,2023-07-18 22:41:04,16.6537,-15.8265,-1.08,1.38,21.2,5.02,6.26,GREEN,600.0,3.0,0,0,0,0,5646107061932385213,CLEAR,1
P21Gvs0,MPC NEO,MPCLogger,2023-06-24 02:38:16,2023-07-18 22:41:05,2,2023-06-23 16:04:48,2023-06-24 05:00:00,2023-06-24 10:50:00,2023-06-24 06:40:00,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:41:05,17.0402,44.8288,-0.78,-1.02,22.0,120.81,177.05,GREEN,-1.0,-1.0,0,0,0,0,5654827075464101396,CLEAR,1
C0HQZG5,MPC NEO,MPCLogger,2023-07-06 01:02:15,2023-07-19 00:01:23,2,2023-07-07 16:19:12,2023-07-07 22:00:00,2023-07-08 03:30:00,2023-07-07 23:30:00,vMag,MPCLogger: Target removed from MPC list,2023-07-19 00:01:23,10.6687,32.7201,0.06,0.3,22.5,1047.57,1005.57,GREEN,-1.0,-1.0,0,0,0,0,5658901934959790523,CLEAR,1
C0J3UJ5,MPC NEO,MPCLogger,2023-09-17 02:48:03,2023-09-23 18:59:11,2,2023-09-22 17:45:36,2023-09-22 17:00:00,2023-09-22 17:10:00,2023-09-22 13:10:00,vMag,MPCLogger: Target removed from MPC list,2023-09-23 18:59:11,5.352,57.6535,0.48,0.06,22.4,15.77,2.16,GREEN,-1.0,-1.0,0,0,0,0,5661092821069880457,CLEAR,1
P11JCqd,MPC NEO,MPCLogger,2023-09-16 05:30:29,2023-09-20 21:47:14,2,2023-09-15 17:31:12,2023-09-16 07:00:00,2023-09-16 12:30:00,2023-09-16 08:20:00,vMag,MPCLogger: Target removed from MPC list,2023-09-20 21:47:14,0.1984,-12.7201,-1.44,0.54,22.0,43.65,16.22,GREEN,-1.0,-1.0,0,0,0,0,5716267295251349079,CLEAR,1
P11JHdu,MPC NEO,MPCLogger,2023-09-17 02:48:03,2023-09-20 21:47:14,2,2023-09-16 11:31:12,,,2023-09-17 06:00:00,,MPCLogger: Target removed from MPC list,2023-09-20 21:47:14,21.894,3.8332,-0.24,2.82,21.5,423.78,209.0,ORANGE,600.0,3.0,0,0,0,0,5730640085439177689,CLEAR,1
JHRc1If,MPC NEO,MPCLogger,2023-06-17 01:27:39,2023-07-18 22:45:32,2,2023-06-16 16:19:12,,,,vMag,MPCLogger: Target removed from MPC list,2023-07-18 22:45:32,0.9265,-45.7711,1.6199999999999999,-0.36,22.2,146898.39488710047,96780.82414385352,RED,,,0,0,0,0,5736086733720384319,CLEAR,1
t776303,MPC NEO,MPCLogger,2023-08-29 18:23:32,2023-09-10 16:57:35,2,2023-09-05 16:48:00,2023-09-06 03:00:00,2023-09-06 09:20:00,2023-09-06 05:10:00,vMag,MPCLogger: Target removed from MPC list,2023-09-10 16:57:35,20.3679,-12.9137,0.3,0.06,23.1,1832.4,165.79,GREEN,-1.0,-1.0,0,0,0,0,5740455962945879586,CLEAR,1
P21GNQK,MPC NEO,MPCLogger,2023-07-07 21:21:00,2023-07-21 00:21:38,2,2023-07-19 16:19:12,2023-07-21 02:10:00,2023-07-21 09:40:00,2023-07-21 05:30:00,,One-time duplicate removal,,17.5746,5.6089,-1.08,-0.54,21.0,66.72,71.32,GREEN,600.0,2.0,0,0,0,0,5758470863306038420,CLEAR,1
C0HTGG5,MPC NEO,MPCLogger,2023-06-26 07:22:47,2023-06-26 18:13:59,2,2023-06-26 05:31:12,2023-06-26 06:00:00,2023-06-26 10:10:00,2023-06-26 06:10:00,vMag,MPCLogger: Target removed from MPC list,2023-06-26 18:13:59,16.6086,18.1393,-2.4,1.62,21.8,0.94,0.7,GREEN,-1.0,-1.0,0,0,0,0,5761720778381147430,CLEAR,1
C3TQ3H1,MPC NEO,MPCLogger,2023-09-22 07:25:36,2023-09-25 23:00:15,2,2023-09-23 17:02:24,2023-09-24 03:00:00,2023-09-24 10:30:00,2023-09-24 06:30:00,vMag,MPCLogger: Target removed from MPC list,2023-09-25 23:00:15,22.7878,0.2424,0.3,-0.42,22.2,3.32,5.39,ORANGE,-1.0,-1.0,0,0,0,0,5762385766866831862,CLEAR,1
MHL1171,MPC NEO,MPCLogger,2023-07-14 23:49:02,2023-07-15 01:30:49,2,2023-07-14 22:33:36,2023-07-15 05:30:00,2023-07-15 13:10:00,2023-07-15 09:00:00,,MPCLogger: Target removed from MPC list,2023-07-15 01:30:49,20.6619,8.5656,0.72,-7.2,19.9,0.42,3.68,GREEN,600.0,1.0,0,0,0,0,5770670594234179624,CLEAR,1
C3RA0Z1,MPC NEO,MPCLogger,2023-06-26 07:22:47,2023-06-27 01:13:45,2,2023-06-25 16:33:36,2023-06-26 17:00:00,2023-06-27 00:20:00,2023-06-26 20:20:00,vMag,MPCLogger: Target removed from MPC list,2023-06-27 01:13:45,6.7363,29.6216,2.64,-1.62,99.9,3143.48,1683.89,RED,-1.0,-1.0,0,0,0,0,5779340376210802084,CLEAR,1
P11PcTI,MPC NEO,MPCLogger,2023-12-17 21:40:46,2023-12-17 21:41:03,2,2023-12-16 16:48:00,2023-12-18 05:50:00,2023-12-18 05:00:00,2023-12-17 08:10:00,dRA/dDec,,,6.039,-3.8661,0,0.06,21.5,232642.02,9552.49,BLACK,600.0,3.0,0,0,0,0,5782728631650134398,,1
P11GMw0,MPC NEO,MPCLogger,2023-07-06 23:12:29,2023-07-08 03:29:44,2,2023-07-07 16:04:48,2023-07-08 08:40:00,2023-07-08 16:10:00,2023-07-08 12:00:00,vMag,One-time duplicate removal,,23.2243,25.45,0,0.18,21.9,66.89,76.33,GREEN,-1.0,-1.0,0,0,0,0,5783183781973956594,CLEAR,1
C9JZKY2,MPC NEO,MPCLogger,2023-09-25 23:00:15,2023-09-28 18:51:22,2,2023-09-25 04:19:12,2023-09-26 02:50:00,2023-09-26 10:20:00,2023-09-26 06:20:00,vMag,MPCLogger: Target removed from MPC list,2023-09-28 18:51:22,22.7399,28.599,-0.72,-0.3,21.7,5.66,3.84,GREEN,-1.0,-1.0,0,0,0,0,5793496809099254253,,1
C9DT5K2,MPC NEO,MPCLogger,2023-07-04 22:36:31,2023-07-20 18:25:59,2,2023-07-05 16:19:12,2023-07-07 00:20:00,2023-07-07 07:50:00,2023-07-07 03:40:00,vMag,MPCLogger: Target removed from MPC list,2023-07-20 18:25:59,14.8051,32.5729,0.6,-0.72,22.0,294.37,344.35,GREEN,-1.0,-1.0,0,0,0,0,5797497939762823797,CLEAR,1
RdSH188,MPC NEO,MPCLogger,2023-09-14 19:54:59,2023-09-20 21:47:14,2,2023-09-16 17:02:24,2023-09-16 07:00:00,2023-09-16 12:10:00,2023-09-17 08:00:00,RMSE,MPCLogger: Target removed from MPC list,2023-09-20 21:47:14,23.8812,11.5543,5.28,0.24,20.8,166870.87,22158.25,BLACK,600.0,2.0,0,0,0,0,5801592415350861425,CLEAR,1
